LocationID,FacilityName,Address,City,State,ZIPCode,PhoneNumber
1000952,COMMUNITY HOSPITAL INC,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,3342836541
1000953,COMMUNITY HOSPITAL INC,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,3342836541
1000954,COMMUNITY HOSPITAL INC,710 CENTER ST BOX 951,COLUMBUS,GA,31901,3342836541
1000955,COMMUNITY HOSPITAL INC,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,3342836541
1000956,COMMUNITY HOSPITAL INC,163 E TOLLISON STREET,BAXLEY,GA,31513,3342836541
1000957,COMMUNITY HOSPITAL INC,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,3342836541
1000958,COMMUNITY HOSPITAL INC,1199 PRINCE AVENUE,ATHENS,GA,30606,3342836541
1000959,COMMUNITY HOSPITAL INC,1499 FAIR ROAD,STATESBORO,GA,30458,3342836541
1000960,COMMUNITY HOSPITAL INC,2701 N DECATUR ROAD,DECATUR,GA,30033,3342836541
1000961,COMMUNITY HOSPITAL INC,550 PEACHTREE ST NE,ATLANTA,GA,30308,3342836541
1000962,COMMUNITY HOSPITAL INC,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,3342836541
1000963,COMMUNITY HOSPITAL INC,5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,3342836541
1000964,COMMUNITY HOSPITAL INC,1968 PEACHTREE RD NW,ATLANTA,GA,30309,3342836541
1000965,COMMUNITY HOSPITAL INC,610 SPARTA ROAD,SANDERSVILLE,GA,31082,3342836541
1000966,COMMUNITY HOSPITAL INC,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,3342836541
1000967,COMMUNITY HOSPITAL INC,1101 OCILLA ROAD,DOUGLAS,GA,31533,3342836541
1000968,COMMUNITY HOSPITAL INC,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,3342836541
1000969,COMMUNITY HOSPITAL INC,901 GRIFFIN AVE,EASTMAN,GA,31023,3342836541
1000970,COMMUNITY HOSPITAL INC,901 E 18TH STREET,TIFTON,GA,31793,3342836541
1000971,COMMUNITY HOSPITAL INC,1067 PEACHTREE ST,LOUISVILLE,GA,30434,3342836541
1000972,COMMUNITY HOSPITAL INC,706 N PARRISH AVE,ADEL,GA,31620,3342836541
1000973,COMMUNITY HOSPITAL INC,902 7TH STREET NORTH,CORDELE,GA,31015,3342836541
1000974,COMMUNITY HOSPITAL INC,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,3342836541
1000975,COMMUNITY HOSPITAL INC,777 HEMLOCK STREET,MACON,GA,31201,3342836541
1000976,COMMUNITY HOSPITAL INC,117 KITE ROAD,SWAINSBORO,GA,30401,3342836541
1000977,COMMUNITY HOSPITAL INC,2460 WASHINGTON ROAD,THOMSON,GA,30824,3342836541
1000978,COMMUNITY HOSPITAL INC,351 SOUTH LIBERTY STREET,WAYNESBORO,GA,30830,3342836541
1000979,COMMUNITY HOSPITAL INC,"303 PARKWAY DRIVE, NE",ATLANTA,GA,30312,3342836541
1000980,COMMUNITY HOSPITAL INC,"1155 5TH STREET, SE",CAIRO,GA,39828,3342836541
1000981,COMMUNITY HOSPITAL INC,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31603,3342836541
1000982,COMMUNITY HOSPITAL INC,865 SOUTH FIRST STREET,JESUP,GA,31545,3342836541
1000983,COMMUNITY HOSPITAL INC,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,3342836541
1000984,COMMUNITY HOSPITAL INC,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,3342836541
1000985,COMMUNITY HOSPITAL INC,2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,3342836541
1000986,COMMUNITY HOSPITAL INC,710 N IRWIN AVENUE,OCILLA,GA,31774,3342836541
1000987,COMMUNITY HOSPITAL INC,1500 E SHOTWELL STREET,BAINBRIDGE,GA,39819,3342836541
1000988,COMMUNITY HOSPITAL INC,222 PERRY HWY,HAWKINSVILLE,GA,31036,3342836541
1000989,CULLMAN REGIONAL MEDICAL CENTER,200 N RIVER STREET,CLAXTON,GA,30417,2567372000
1000990,CULLMAN REGIONAL MEDICAL CENTER,3950 AUSTELL RD,AUSTELL,GA,30106,2567372000
1000991,CULLMAN REGIONAL MEDICAL CENTER,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,2567372000
1000992,CULLMAN REGIONAL MEDICAL CENTER,821 N COBB STREET  POST OFFICE BOX 690,MILLEDGEVILLE,GA,31061,2567372000
1000993,CULLMAN REGIONAL MEDICAL CENTER,1120 MORNINGSIDE DR,PERRY,GA,31069,2567372000
1000994,CULLMAN REGIONAL MEDICAL CENTER,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,2567372000
1000995,CULLMAN REGIONAL MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,2567372000
1000996,CULLMAN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,2567372000
1000997,CULLMAN REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,2567372000
1000998,CULLMAN REGIONAL MEDICAL CENTER,3651 WHEELER ROAD,AUGUSTA,GA,30909,2567372000
1000999,CULLMAN REGIONAL MEDICAL CENTER,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,2567372000
1001000,CULLMAN REGIONAL MEDICAL CENTER,227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533,2567372000
1001001,CULLMAN REGIONAL MEDICAL CENTER,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,2567372000
1001002,CULLMAN REGIONAL MEDICAL CENTER,"509 SUMTER STREET, BOX 770",MONTEZUMA,GA,31063,2567372000
1001003,CULLMAN REGIONAL MEDICAL CENTER,1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,2567372000
1001004,CULLMAN REGIONAL MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,2567372000
1001005,CULLMAN REGIONAL MEDICAL CENTER,102 HOSPITAL CIR,DONALSONVILLE,GA,39845,2567372000
1001006,CULLMAN REGIONAL MEDICAL CENTER,3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076,2567372000
1001007,CULLMAN REGIONAL MEDICAL CENTER,100 FRIST COURT,COLUMBUS,GA,31909,2567372000
1001008,CULLMAN REGIONAL MEDICAL CENTER,400 CHARTER BOULEVARD,MACON,GA,31210,2567372000
1001009,CULLMAN REGIONAL MEDICAL CENTER,1362 SOUTH MAIN STREET,ELLIJAY,GA,30540,2567372000
1001010,CULLMAN REGIONAL MEDICAL CENTER,3015 VETERANS PARKWAY,MOULTRIE,GA,31788,2567372000
1001011,CULLMAN REGIONAL MEDICAL CENTER,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,2567372000
1001012,CULLMAN REGIONAL MEDICAL CENTER,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,2567372000
1001013,CULLMAN REGIONAL MEDICAL CENTER,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,2567372000
1001014,CULLMAN REGIONAL MEDICAL CENTER,745 POPLAR ROAD,NEWNAN,GA,30265,2567372000
1001015,CULLMAN REGIONAL MEDICAL CENTER,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,2567372000
1001016,CULLMAN REGIONAL MEDICAL CENTER,600 CELEBRATE LIFE PARKWAY,NEWNAN,GA,30265,2567372000
1001017,CULLMAN REGIONAL MEDICAL CENTER,1221 E MCPHERSON AVENUE,NASHVILLE,GA,31639,2567372000
1001018,CULLMAN REGIONAL MEDICAL CENTER,361 RANDOLPH STREET,CUTHBERT,GA,39840,2567372000
1001019,CULLMAN REGIONAL MEDICAL CENTER,145 EAST PEACOCK STREET,COCHRAN,GA,31014,2567372000
1001020,CULLMAN REGIONAL MEDICAL CENTER,898 COLLEGE STREET,MONTICELLO,GA,31064,2567372000
1001021,CULLMAN REGIONAL MEDICAL CENTER,1077 SOUTH MAIN STREET,MADISON,GA,30650,2567372000
1001022,CULLMAN REGIONAL MEDICAL CENTER,209 N CUTHBERT STREET,COLQUITT,GA,39837,2567372000
1001023,CULLMAN REGIONAL MEDICAL CENTER,459 GA HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329,2567372000
1001024,CULLMAN REGIONAL MEDICAL CENTER,1050 VALDOSTA HIGHWAY,HOMERVILLE,GA,31634,2567372000
1001025,CULLMAN REGIONAL MEDICAL CENTER,1960 HIGHWAY 247 CONNECTOR,BYRON,GA,31008,2567372000
1001026,CULLMAN REGIONAL MEDICAL CENTER,931 EAST WINTHROPE AVENUE,MILLEN,GA,30442,2567372000
1001027,CULLMAN REGIONAL MEDICAL CENTER,215 MIMS ROAD,SYLVANIA,GA,30467,2567372000
1001028,CULLMAN REGIONAL MEDICAL CENTER,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024,2567372000
1001029,CULLMAN REGIONAL MEDICAL CENTER,11740 COLUMBIA STREET,BLAKELY,GA,39823,2567372000
1001030,CULLMAN REGIONAL MEDICAL CENTER,5995 SPRING STREET,WARM SPRINGS,GA,31830,2567372000
1001031,CULLMAN REGIONAL MEDICAL CENTER,88 MARTIN LUTHER KING JR DRIVE,FORSYTH,GA,31029,2567372000
1001032,CULLMAN REGIONAL MEDICAL CENTER,1050 MCDONOUGH ROAD,JACKSON,GA,30233,2567372000
1001033,CULLMAN REGIONAL MEDICAL CENTER,200 ALLEN MEMORIAL DRIVE,BREMEN,GA,30110,2567372000
1001034,CULLMAN REGIONAL MEDICAL CENTER,247 S MAIN STREET,REIDSVILLE,GA,30453,2567372000
1001035,CULLMAN REGIONAL MEDICAL CENTER,110 EAST MAIN STREET,HIAWASSEE,GA,30546,2567372000
1001036,CULLMAN REGIONAL MEDICAL CENTER,120 GORDON STREET,WASHINGTON,GA,30673,2567372000
1001037,CULLMAN REGIONAL MEDICAL CENTER,116 WEST THIGPEN AVENUE,LAKELAND,GA,31635,2567372000
1001038,CULLMAN REGIONAL MEDICAL CENTER,302 SOUTH WAYNE STREET,ALMA,GA,31510,2567372000
1001039,CULLMAN REGIONAL MEDICAL CENTER,807 SOUTH ISABELLA STREET,SYLVESTER,GA,31791,2567372000
1001040,CULLMAN REGIONAL MEDICAL CENTER,5401 LAKE OCONEE PARKWAY,GREENSBORO,GA,30642,2567372000
1001041,CULLMAN REGIONAL MEDICAL CENTER,2360 ROCKMART HIGHWAY,CEDARTOWN,GA,30125,2567372000
1001042,CULLMAN REGIONAL MEDICAL CENTER,90 STEPHENS STREET,CAMILLA,GA,31730,2567372000
1001043,CULLMAN REGIONAL MEDICAL CENTER,903 N COURT ST,QUITMAN,GA,31643,2567372000
1001044,ANDALUSIA REGIONAL HOSPITAL,"163 SOUTH TALLAHASSEE STREET, P O BOX 1690",HAZLEHURST,GA,31539,3342228466
1001045,ANDALUSIA REGIONAL HOSPITAL,400 CEDAR STREET,METTER,GA,30439,3342228466
1001046,ANDALUSIA REGIONAL HOSPITAL,462 E G MILES PARKWAY,HINESVILLE,GA,31310,3342228466
1001047,ANDALUSIA REGIONAL HOSPITAL,196 RIDGECREST CIRCLE,CLAYTON,GA,30525,3342228466
1001048,ANDALUSIA REGIONAL HOSPITAL,"1405 CLIFTON ROAD, NE",ATLANTA,GA,30322,3342228466
1001049,ANDALUSIA REGIONAL HOSPITAL,1001 JOHNSON FERRY RD,ATLANTA,GA,30342,3342228466
1001050,ANDALUSIA REGIONAL HOSPITAL,1301 PUNCHBOWL ST,HONOLULU,HI,96813,3342228466
1001051,ANDALUSIA REGIONAL HOSPITAL,221 MAHALANI STREET,WAILUKU,HI,96793,3342228466
1001052,ANDALUSIA REGIONAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,3342228466
1001053,ANDALUSIA REGIONAL HOSPITAL,1190 WAIANUENUE AVENUE,HILO,HI,96720,3342228466
1001054,ANDALUSIA REGIONAL HOSPITAL,640 ULUKAHIKI ST,KAILUA,HI,96734,3342228466
1001055,ANDALUSIA REGIONAL HOSPITAL,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,3342228466
1001056,ANDALUSIA REGIONAL HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,3342228466
1001057,ANDALUSIA REGIONAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,3342228466
1001058,ANDALUSIA REGIONAL HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,3342228466
1001059,ANDALUSIA REGIONAL HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,3342228466
1001060,ANDALUSIA REGIONAL HOSPITAL,98-1079 MOANALUA ROAD,AIEA,HI,96701,3342228466
1001061,ANDALUSIA REGIONAL HOSPITAL,67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743,3342228466
1001062,ANDALUSIA REGIONAL HOSPITAL,4643 WAIMEA CANYON DRIVE,WAIMEA,HI,96796,3342228466
1001063,ANDALUSIA REGIONAL HOSPITAL,1 KAMANI STREET,PAHALA,HI,96777,3342228466
1001064,ANDALUSIA REGIONAL HOSPITAL,54-383 HOSPITAL ROAD,KAPAAU,HI,96755,3342228466
1001065,ANDALUSIA REGIONAL HOSPITAL,280 HOME OLU PLACE,KAUNAKAKAI,HI,96748,3342228466
1001066,ANDALUSIA REGIONAL HOSPITAL,56-117 PUALALEA STREET,KAHUKU,HI,96731,3342228466
1001067,ANDALUSIA REGIONAL HOSPITAL,628 7TH STREET,LANAI CITY,HI,96763,3342228466
1001068,ANDALUSIA REGIONAL HOSPITAL,4800 KAWAIHAU ROAD,KAPAA,HI,96746,3342228466
1001069,ANDALUSIA REGIONAL HOSPITAL,45-547 PLUMERIA STREET,HONOKAA,HI,96727,3342228466
1001070,ANDALUSIA REGIONAL HOSPITAL,100 KOKEA PLACE,KULA,HI,96790,3342228466
1001071,ANDALUSIA REGIONAL HOSPITAL,1319 PUNAHOU STREET,HONOLULU,HI,96826,3342228466
1001072,ANDALUSIA REGIONAL HOSPITAL,1310 PUNAHOU STREET,HONOLULU,HI,96826,3342228466
1001073,ANDALUSIA REGIONAL HOSPITAL,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,3342228466
1001074,ANDALUSIA REGIONAL HOSPITAL,415 SIXTH STREET,LEWISTON,ID,83501,3342228466
1001075,ANDALUSIA REGIONAL HOSPITAL,190 EAST BANNOCK STREET,BOISE,ID,83712,3342228466
1001076,ANDALUSIA REGIONAL HOSPITAL,1055 NORTH CURTIS ROAD,BOISE,ID,83706,3342228466
1001077,ANDALUSIA REGIONAL HOSPITAL,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,3342228466
1001078,ANDALUSIA REGIONAL HOSPITAL,1717 ARLINGTON STREET,CALDWELL,ID,83605,3342228466
1001079,ANDALUSIA REGIONAL HOSPITAL,3100 CHANNING WAY,IDAHO FALLS,ID,83404,3342228466
1001080,ANDALUSIA REGIONAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,3342228466
1001081,ANDALUSIA REGIONAL HOSPITAL,777 HOSPITAL WAY,POCATELLO,ID,83201,3342228466
1001082,ANDALUSIA REGIONAL HOSPITAL,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,3342228466
1001083,ANDALUSIA REGIONAL HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,3342228466
1001084,ANDALUSIA REGIONAL HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,3342228466
1001085,ANDALUSIA REGIONAL HOSPITAL,1593 EAST POLSTON AVENUE,POST FALLS,ID,83854,3342228466
1001086,ANDALUSIA REGIONAL HOSPITAL,350 N MERIDIAN STREET,BLACKFOOT,ID,83221,3342228466
1001087,ANDALUSIA REGIONAL HOSPITAL,6640 KANIKSU STREET,BONNERS FERRY,ID,83805,3342228466
1001088,ANDALUSIA REGIONAL HOSPITAL,267 NORTH CANYON DR,GOODING,ID,83330,3342228466
1001089,ANDALUSIA REGIONAL HOSPITAL,150 NORTH 200 WEST,MALAD,ID,83252,3342228466
1001090,ANDALUSIA REGIONAL HOSPITAL,510 ROOSEVELT STREET,AMERICAN FALLS,ID,83211,3342228466
1001091,ANDALUSIA REGIONAL HOSPITAL,203 SOUTH DAISY STREET,SALMON,ID,83467,3342228466
1001092,ANDALUSIA REGIONAL HOSPITAL,645 EAST 5TH STREET,WEISER,ID,83672,3342228466
1001093,ANDALUSIA REGIONAL HOSPITAL,402 LAKE CASCADE PARKWAY,CASCADE,ID,83611,3342228466
1001094,ANDALUSIA REGIONAL HOSPITAL,300 SOUTH 3RD WEST,SODA SPRINGS,ID,83276,3342228466
1001095,ANDALUSIA REGIONAL HOSPITAL,709 NORTH LINCOLN AVENUE,JEROME,ID,83338,3342228466
1001096,ANDALUSIA REGIONAL HOSPITAL,895 NORTH 6TH EAST,MOUNTAIN HOME,ID,83647,3342228466
1001097,ANDALUSIA REGIONAL HOSPITAL,1000 STATE STREET,MC CALL,ID,83638,3342228466
1001098,ANDALUSIA REGIONAL HOSPITAL,120 EAST HOWARD AVE,DRIGGS,ID,83422,3342228466
1001099,STRINGFELLOW MEMORIAL HOSPITAL,25 JACOBS GULCH ROAD,KELLOGG,ID,83837,2562358900
1001100,STRINGFELLOW MEMORIAL HOSPITAL,607 W MAIN STREET,GRANGEVILLE,ID,83530,2562358900
1001101,STRINGFELLOW MEMORIAL HOSPITAL,164 SOUTH FIFTH STREET,MONTPELIER,ID,83254,2562358900
1001102,STRINGFELLOW MEMORIAL HOSPITAL,229 SOUTH 7TH STREET,ST MARIES,ID,83861,2562358900
1001103,STRINGFELLOW MEMORIAL HOSPITAL,1202 EAST LOCUST STREET,EMMETT,ID,83617,2562358900
1001104,STRINGFELLOW MEMORIAL HOSPITAL,1224 8TH STREET,RUPERT,ID,83350,2562358900
1001105,STRINGFELLOW MEMORIAL HOSPITAL,301 CEDAR STREET,OROFINO,ID,83544,2562358900
1001106,STRINGFELLOW MEMORIAL HOSPITAL,701 LEWISTON ST,COTTONWOOD,ID,83522,2562358900
1001107,STRINGFELLOW MEMORIAL HOSPITAL,44 NORTH FIRST EAST,PRESTON,ID,83263,2562358900
1001108,STRINGFELLOW MEMORIAL HOSPITAL,100 HOSPITAL DRIVE,KETCHUM,ID,83340,2562358900
1001109,STRINGFELLOW MEMORIAL HOSPITAL,551 HIGHLAND DRIVE,ARCO,ID,83213,2562358900
1001110,STRINGFELLOW MEMORIAL HOSPITAL,98 POPLAR STREET,BLACKFOOT,ID,83221,2562358900
1001111,STRINGFELLOW MEMORIAL HOSPITAL,1501 HILAND AVENUE,BURLEY,ID,83318,2562358900
1001112,STRINGFELLOW MEMORIAL HOSPITAL,700 SOUTH MAIN STREET,MOSCOW,ID,83843,2562358900
1001113,STRINGFELLOW MEMORIAL HOSPITAL,520 NORTH THIRD AVENUE,SANDPOINT,ID,83864,2562358900
1001114,STRINGFELLOW MEMORIAL HOSPITAL,210 WEST WALNUT STREET,CANTON,IL,61520,2562358900
1001115,STRINGFELLOW MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,62002,2562358900
1001116,STRINGFELLOW MEMORIAL HOSPITAL,333 N MADISON,JOLIET,IL,60435,2562358900
1001117,STRINGFELLOW MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,2562358900
1001118,STRINGFELLOW MEMORIAL HOSPITAL,2650 RIDGE AVE,EVANSTON,IL,60201,2562358900
1001119,STRINGFELLOW MEMORIAL HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,2562358900
1001120,STRINGFELLOW MEMORIAL HOSPITAL,403 E 1ST ST,DIXON,IL,61021,2562358900
1001121,STRINGFELLOW MEMORIAL HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,IL,61614,2562358900
1001122,STRINGFELLOW MEMORIAL HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,62301,2562358900
1001123,STRINGFELLOW MEMORIAL HOSPITAL,15TH STREET AT CALIFORNIA,CHICAGO,IL,60608,2562358900
1001124,STRINGFELLOW MEMORIAL HOSPITAL,200 S CEDAR ST,SHELBYVILLE,IL,62565,2562358900
1001125,STRINGFELLOW MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,2562358900
1001126,STRINGFELLOW MEMORIAL HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,2562358900
1001127,STRINGFELLOW MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,2562358900
1001128,STRINGFELLOW MEMORIAL HOSPITAL,2615 WASHINGTON ST,WAUKEGAN,IL,60085,2562358900
1001129,STRINGFELLOW MEMORIAL HOSPITAL,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,2562358900
1001130,STRINGFELLOW MEMORIAL HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,2562358900
1001131,STRINGFELLOW MEMORIAL HOSPITAL,100 EAST LEFEVRE ROAD,STERLING,IL,61081,2562358900
1001132,STRINGFELLOW MEMORIAL HOSPITAL,1 GOOD SAMARITAN WAY,MOUNT VERNON,IL,62864,2562358900
1001133,STRINGFELLOW MEMORIAL HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,2562358900
1001134,STRINGFELLOW MEMORIAL HOSPITAL,3 ERIE COURT,OAK PARK,IL,60302,2562358900
1001135,STRINGFELLOW MEMORIAL HOSPITAL,ST ANTHONY'S WAY,ALTON,IL,62002,2562358900
1001136,STRINGFELLOW MEMORIAL HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,2562358900
1001137,STRINGFELLOW MEMORIAL HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,2562358900
1001138,STRINGFELLOW MEMORIAL HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,2562358900
1001139,STRINGFELLOW MEMORIAL HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,2562358900
1001140,STRINGFELLOW MEMORIAL HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,2562358900
1001141,STRINGFELLOW MEMORIAL HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,2562358900
1001142,STRINGFELLOW MEMORIAL HOSPITAL,3333 NORTH SEMINARY,GALESBURG,IL,61401,2562358900
1001143,STRINGFELLOW MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,2562358900
1001144,STRINGFELLOW MEMORIAL HOSPITAL,530 NE GLEN OAK AVE,PEORIA,IL,61637,2562358900
1001145,STRINGFELLOW MEMORIAL HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,2562358900
1001146,STRINGFELLOW MEMORIAL HOSPITAL,5900 BOND AVENUE,CENTREVILLE,IL,62207,2562358900
1001147,STRINGFELLOW MEMORIAL HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,2562358900
1001148,STRINGFELLOW MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,2562358900
1001149,STRINGFELLOW MEMORIAL HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,2562358900
1001150,STRINGFELLOW MEMORIAL HOSPITAL,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,2562358900
1001151,STRINGFELLOW MEMORIAL HOSPITAL,5841 SOUTH MARYLAND,CHICAGO,IL,60637,2562358900
1001152,STRINGFELLOW MEMORIAL HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,2562358900
1001153,STRINGFELLOW MEMORIAL HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,2562358900
1001154,HUNTSVILLE HOSPITAL,812 N LOGAN,DANVILLE,IL,61832,2562651000
1001155,HUNTSVILLE HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,2562651000
1001156,HUNTSVILLE HOSPITAL,2520 ELISHA AVENUE,ZION,IL,60099,2562651000
1001157,HUNTSVILLE HOSPITAL,150 W HIGH ST,MORRIS,IL,60450,2562651000
1001158,HUNTSVILLE HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,2562651000
1001159,HUNTSVILLE HOSPITAL,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,2562651000
1001160,HUNTSVILLE HOSPITAL,1400 WEST PARK AVENUE,URBANA,IL,61801,2562651000
1001161,HUNTSVILLE HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,2562651000
1001162,HUNTSVILLE HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,2562651000
1001163,HUNTSVILLE HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,2562651000
1001164,HUNTSVILLE HOSPITAL,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,2562651000
1001165,HUNTSVILLE HOSPITAL,12935 S GREGORY,BLUE ISLAND,IL,60406,2562651000
1001166,HUNTSVILLE HOSPITAL,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,2562651000
1001167,HUNTSVILLE HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,2562651000
1001168,HUNTSVILLE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,2562651000
1001169,HUNTSVILLE HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,2562651000
1001170,HUNTSVILLE HOSPITAL,2100 MADISON AVENUE,GRANITE CITY,IL,62040,2562651000
1001171,HUNTSVILLE HOSPITAL,1304 FRANKLIN AVENUE,NORMAL,IL,61761,2562651000
1001172,HUNTSVILLE HOSPITAL,660 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,2562651000
1001173,HUNTSVILLE HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,2562651000
1001174,HUNTSVILLE HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,2562651000
1001175,HUNTSVILLE HOSPITAL,200 HEALTHCARE DR,GREENVILLE,IL,62246,2562651000
1001176,HUNTSVILLE HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,2562651000
1001177,HUNTSVILLE HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,2562651000
1001178,HUNTSVILLE HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,2562651000
1001179,HUNTSVILLE HOSPITAL,701 N FIRST ST,SPRINGFIELD,IL,62781,2562651000
1001180,HUNTSVILLE HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,2562651000
1001181,HUNTSVILLE HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,2562651000
1001182,HUNTSVILLE HOSPITAL,2525 S MICHIGAN AVE,CHICAGO,IL,60616,2562651000
1001183,HUNTSVILLE HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,2562651000
1001184,HUNTSVILLE HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,2562651000
1001185,HUNTSVILLE HOSPITAL,2200 E WASHINGTON,BLOOMINGTON,IL,61701,2562651000
1001186,HUNTSVILLE HOSPITAL,405 W JACKSON,CARBONDALE,IL,62902,2562651000
1001187,HUNTSVILLE HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,2562651000
1001188,HUNTSVILLE HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,2562651000
1001189,HUNTSVILLE HOSPITAL,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,2562651000
1001190,HUNTSVILLE HOSPITAL,1325 N HIGHLAND AVENUE,AURORA,IL,60506,2562651000
